"ID","R2","AIC","BIC"
40000,0.908728423377886,-2.76932902794687,-2.6104459445872
40001,0.851250582767051,-0.795171887341599,-0.636288803981928
40002,0.608125371508966,-123.983810987597,-124.091990689486
40003,0.892103261746185,-119.729659936138,-119.837839638027
40004,0.729480075133278,-140.653777111229,-139.683963811653
40005,0.411253789455256,-128.336452409421,-127.366639109845
40006,0.835098259559246,-148.955219185886,-147.98540588631
40007,0.627882220181624,-134.059634856709,-133.089821557133
40008,0.837454837200198,-89.536025632307,-89.3771425489474
40009,0.71904935099065,-128.727195500985,-127.757382201409
40010,0.993266976388103,65.826997378846,65.4105163173021
40011,0.8053985499456,-94.0864684929727,-94.8675926681045
40012,0.676937781109118,-79.2470588880521,-80.4744701658123
40013,0.845548371672834,-30.8213928334221,-30.6625097500625
40014,0.819221758604614,-18.2441596357104,-18.3523393375998
40015,0.843770964177711,-17.9407972534916,-19.1682085312519
40016,0.974592040059982,-18.6044216570751,-19.8318329348353
40017,0.710627703228355,-395.506892511218,-392.842483490868
40018,0.608424445690011,-433.451493436207,-430.583519027236
40019,0.761269343534813,-385.642563115974,-383.126370039931
40020,0.503085757506135,-388.636856740435,-386.045183008426
40021,0.473859897108997,-290.339326535874,-288.450448577542
40022,0.498472382136932,-324.888757355183,-322.99987939685
40023,0.948324915514877,-77.7580199761832,-77.8661996780725
40024,0.994429844422137,-84.0186640820614,-84.1268437839508
40025,0.840798647271858,-129.881339173061,-129.085548627464
40026,0.85676561360877,-73.57944823115,-73.6876279330394
40027,0.99369034023784,-84.5178699976183,-84.1234208429459
40028,0.0726168687231292,-55.1188302253322,-55.2270099272215
40029,0.582997143274245,-107.607098524428,-107.00192833844
40030,0.697560529407296,-59.9847190141929,-60.4012000757368
40031,0.781086429726727,-151.663982551782,-151.058812365794
40032,0.0263067003527343,-126.654700929376,-126.762880631265
40033,0.314015075608523,-110.599516023988,-107.124176787422
40034,0.652913831977351,-336.775233286654,-335.979442741057
40035,0.385257688957832,245.335479209741,247.773230859477
40036,0.502099757100259,335.041271484039,337.397379144735
40037,0.46182903357558,172.715053184887,174.804098060334
40038,0.880792637304408,-70.0884062872948,-67.0953911643618
40039,0.844263066634893,-81.7044849471384,-78.6517638979061
40042,0.387481459449844,-915.540920415698,-910.586246786742
40043,0.456625220704964,-998.839996065844,-993.885322436887
40044,0.986737513572583,-31.4195860906581,-32.2007102657899
40045,0.69517333188639,-218.171315688758,-215.579641956749
40046,0.666912603436606,-173.203644821874,-170.932656390016
40047,0.857704596181995,-1169.48422921801,-1164.90331033572
40048,0.955057488910615,-1009.71384354175,-1005.18848378766
40049,0.933254797292684,-727.023862747951,-723.281460726135
40050,0.359843800821247,113.654673251712,119.566327366914
40051,0.0361852099850659,77.6954370131273,83.0033577134424
40052,0.817726828302049,-1272.32315206554,-1267.82616158144
40053,0.842838912409224,-1282.5391758507,-1278.0421853666
40054,0.569384081651362,-1250.92411599191,-1246.42712550781
40055,0.550194983911654,-1318.04805144488,-1313.55106096078
40056,0.644791857693169,-98.2516011738174,-99.0327253489492
40057,0.93377172140393,-92.0300565858642,-92.4465376474081
40058,0.151626058807272,-51.0540423575873,-52.2814536353475
40059,0.893650488689639,-137.131942183679,-136.737493029007
40060,0.910953848383576,-76.1526010425809,-76.9337252177127
40061,0.710675355397943,-131.148445382698,-130.989562299339
40062,0.944312089622654,-136.284896010275,-136.126012926916
40063,0.351927103339094,-447.350229780409,-445.683803092297
40064,0.685687229155322,-185.508242879618,-183.841816191505
40065,0.509341786873558,-249.65576885035,-247.566723974903
40066,0.790407872105902,-126.333362541124,-124.788185096645
40067,0.502677361641396,-197.513472428003,-195.075720778267
40068,0.280052440717256,-40.0868433433536,-40.5033244048975
40069,0.0566350047644347,-33.4256129286302,-33.842093990174
40070,0.291900480409521,-28.3964265641694,-28.8129076257133
40071,0.393171923754866,-27.3149163412314,-27.7313974027753
40072,0.733261478529579,-26.7151169399468,-27.1315980014907
40073,0.748580376825674,-25.2250260945284,-25.6415071560723
40074,0.613490675628304,-28.0752864974684,-28.4917675590123
40075,0.586611859290045,-36.2300595086634,-36.6465405702073
40076,0.786353969026132,-28.0124282325195,-28.4289092940634
40077,0.162105696583169,-72.2431678641919,-72.6596489257358
40078,-7.89842791171225e-09,-60.7369180982709,-61.1533991598148
40079,0.00233710751021621,-55.5704884839219,-55.9869695454658
40080,0.412438577079235,-51.7703682133221,-52.1868492748659
40081,0.964295986578587,-58.5009198734289,-58.9174009349728
40082,0.903199010283725,-46.3770471947563,-46.7935282563002
40083,0.841616454919943,-40.6539856994177,-41.0704667609616
40084,0.895617052772438,-41.6989638823858,-42.1154449439297
40085,0.854741712293337,-44.2030166820884,-44.6194977436323
40086,0.977656251592446,-50.4524332308384,-50.8689142923823
40087,0.968218517639076,-50.1644380397385,-50.5809191012824
40088,0.747305839282039,-77.7622584169433,-78.1787394784872
40089,0.761766028330238,-70.0110329774255,-70.4275140389694
40090,0.83707050425738,-71.6769949593065,-72.0934760208504
40091,0.0146846613748604,-68.6817068857437,-69.0981879472876
40092,0.570241763383062,-71.4927466725019,-71.9092277340458
40093,0.749132557230603,-74.9877145868445,-75.4041956483884
40094,0.881930423047412,-69.5011219680411,-69.917603029585
40095,0.67207619242627,-67.4789881889645,-67.8954692505084
