"ID","R2","AIC","BIC"
39971,0.986382936285093,-5.65392161741129,-7.21616996767489
39972,0.822515149499174,13.1387460103289,15.6949753287899
39973,0.961365342410147,42.3172773980734,41.4843152749857
39974,0.925176177789116,84.8562712143605,84.0233090912728
39975,0.989774782334162,68.39018743197,67.5572253088822
39976,0.925437536489189,108.717684719001,108.501325315222
39977,0.995100463274571,-37.8816141811905,-38.0979735849692
39978,0.941984338663158,-12.6088413791945,-12.8252007829733
39979,0.983304712459415,-30.0857168305244,-30.9186789536122
39980,0.949297880020113,-10.5746089515532,-11.407571074641
39981,0.867607059079754,-125.756635907725,-126.589598030813
39982,0.850884348285683,-68.2712606191641,-67.4823623098192
39983,0.0771341082447706,-292.283079219852,-290.691498128659
39984,0.995986546082335,-111.969597709987,-112.802559833075
39985,1,-Inf,-Inf
39986,1,-Inf,-Inf
39987,0.644627944407551,-147.355564548511,-143.794077516927
39988,0.605291705127676,-91.2349995130827,-87.056909762189
39989,0.9231964029812,-161.730370218389,-161.41260405167
39990,0.901570182819316,-163.381233720944,-163.063467554225
39991,0.902026207618081,-174.677735178432,-174.359969011712
39992,0.905419082728463,15.2840076080812,16.072905917426
39993,0.998068507484611,-127.266319452415,-128.099281575503
39994,0.756148878311302,-154.936217976957,-154.618451810238
39995,0.788180308115,-144.816455249721,-144.498689083002
39996,0.887688639226311,-146.164138637041,-145.846372470322
39997,0.888017923865114,-137.496777927978,-137.179011761258
39998,0.992530295483412,-35.5942920875453,-35.2765259208259
39999,0.971247177066735,-20.64325017246,-20.3254840057407
40000,0.969710495384208,-7.5936342315468,-7.27586806482745
40001,0.999937374249895,-58.9779068359289,-58.6601406692096
40002,0.920807098025631,-131.17719801822,-131.393557421999
40003,0.947405098563316,-120.759548144094,-120.975907547872
40004,0.822693127089029,-141.723342451286,-139.783715852134
40005,0.755875217548598,-134.900240939111,-132.960614339959
40006,0.824649545577267,-144.21797777706,-142.278351177908
40007,0.812453971948416,-138.281868276918,-136.342241677766
40008,0.891238506937903,-88.7504139552137,-88.4326477884944
40009,0.828252017449669,-130.633005617066,-128.693379017914
40010,0.99936519044774,55.6582700235141,54.8253079004264
40011,0.999422110815764,-119.183102356231,-120.745350706494
40012,1,-Inf,-Inf
40013,0.692091062103107,-21.3020078652266,-20.9842416985073
40014,0.915162702627191,-19.539910381589,-19.7562697853678
40015,1,-Inf,-Inf
40016,1,-Inf,-Inf
40017,0.784758572370805,-399.793597955185,-394.464779914485
40018,0.639604492902389,-432.023762590465,-426.287813772525
40019,0.826482564157148,-389.93806765611,-384.905681504024
40020,0.53600444690389,-386.487504039507,-381.30415657549
40021,0.482055847678476,-286.637628629323,-282.859872712657
40022,0.612914033600653,-325.809982935344,-322.032227018678
40023,0.999145134358882,-102.470526930668,-102.686886334447
40024,0.999780316377625,-102.649592911085,-102.865952314864
40025,0.923332458136199,-133.918943853722,-132.327362762528
40026,0.890808766738371,-71.4791192598568,-71.6954786636356
40027,0.997088018179434,-87.4771008033522,-86.6882024940073
40028,0.909512747029671,-67.4089347756281,-67.6252941794069
40029,0.611803440568362,-104.322911170595,-103.112570798619
40030,0.919914267908519,-63.957419703545,-64.7903818266328
40031,0.894299188792014,-154.944626833381,-153.734286461404
40032,0.591356477839915,-128.732473151557,-128.948832555336
40033,0.443626616986042,-115.394989298058,-108.444310824925
40034,0.793933826821109,-338.510366269589,-336.918785178396
40035,0.527364998049686,242.763485484094,247.638988783567
40036,0.503726454693581,338.962732344215,343.674947665607
40037,0.532385538828877,173.763878336296,177.94196808719
40038,0.88872893226131,-68.3619493476957,-62.3759191018298
40039,0.859446212472712,-81.1921374344283,-75.0866953359636
40042,0.418935183576558,-916.1800077484,-906.270660490487
40043,0.459681932376976,-995.336430717547,-985.427083459634
40044,0.998522911065998,-38.3939174217973,-39.9561657720609
40045,0.709288473040652,-215.451435762811,-210.268088298793
40046,0.729429314547809,-173.984689999962,-169.442713136246
40047,0.863621660698097,-1168.58470531537,-1159.42286755078
40048,0.956493133221954,-1008.01888403652,-998.968164528357
40049,0.934019592745741,-723.577042922675,-716.092238879043
40050,0.384992802630816,111.963563595573,123.786871825978
40051,0.059623203375057,79.1104937579836,89.7263351586137
40052,0.868744477400667,-1291.30838900094,-1282.31440803274
40053,0.902186545481631,-1311.73381814288,-1302.73983717468
40054,0.592735006326051,-1250.82679017963,-1241.83280921143
40055,0.572050576900494,-1317.53469355568,-1308.54071258749
40056,0.927553274703154,-102.200863502631,-103.763111852894
40057,0.984999544831232,-96.9402185596488,-97.7731806827366
40058,1,-Inf,-Inf
40059,0.939696757259386,-138.238047790715,-137.44914948137
40060,0.964602654043743,-76.7651907849487,-78.3274391352123
40061,0.608888328830602,-124.736895559834,-124.419129393115
40062,0.963483878629443,-135.660969850539,-135.34320368382
40063,0.476566097007515,-446.981300960144,-443.64844758392
40064,0.769336490073435,-186.768528978815,-183.43567560259
40065,0.513730860912423,-245.844464918196,-241.666375167303
40066,0.836122707497107,-126.270089943678,-123.179735054719
40067,0.51125808612081,-193.94858294184,-189.073079642367
40068,0.993078939394798,-63.9544994463229,-64.7874615694107
40069,0.948059561180781,-46.8217465915189,-47.6547087146067
40070,0.747119933105803,-30.5744424588018,-31.4074045818896
40071,0.948738438404951,-38.1427423277407,-38.9757044508285
40072,0.846021524058684,-26.0118531330673,-26.8448152561551
40073,0.896498060466782,-26.550224074817,-27.3831861979047
40074,0.864731589492031,-30.3746562716979,-31.2076183947857
40075,0.830253600425133,-37.5705479301513,-38.403510053239
40076,0.789077137509528,-24.08939682449,-24.9223589475778
40077,0.904441439946151,-81.2700841188631,-82.1030462419509
40078,0.822037528848751,-67.0940136685499,-67.9269757916377
40079,0.624112539843121,-57.4272423579939,-58.2602044810817
40080,0.551186797278905,-49.3866123249353,-50.2195744480231
40081,0.979492709270895,-57.8278156833987,-58.6607778064865
40082,0.981311351834966,-52.2454927689906,-53.0784548920784
40083,0.993754558323694,-56.0529920557083,-56.8859541787961
40084,0.963204688558971,-43.9551392272495,-44.7881013503373
40085,0.934673370285186,-44.99769884269,-45.8306609657778
40086,0.982797948505272,-48.0215407446446,-48.8545028677324
40087,0.991204148301473,-53.8720595919409,-54.7050217150286
40088,0.877674749438957,-78.1152369433345,-78.9481990664222
40089,0.863867969131762,-69.3688011874602,-70.201763310548
40090,0.875000091642129,-69.267022328981,-70.0999844520687
40091,0.544320006002108,-69.3087324961179,-70.1416946192057
40092,0.72171014579927,-70.1001042642077,-70.9330663872955
40093,0.895160300685731,-76.2226676234373,-77.0556297465251
40094,0.933210142348778,-68.9194590587056,-69.7524211817933
40095,0.977745514685073,-79.6204144605635,-80.4533765836513
40096,0.98654305329461,-86.1813608213139,-87.0143229444017
40097,0.972770511203721,-87.4699578159573,-88.3029199390451
40098,0.182752138591945,-478.481730681624,-473.769515360233
40099,0.503573838765402,-719.684705175491,-712.929187359035
40100,0.0659817554054992,-800.655488131935,-793.89997031548
40101,0.231452237974051,-1438.46036887916,-1429.3537044031
40102,0.834148610737118,23.8118018608138,34.2722839281789
40103,0.63543714310971,-164.192239126333,-163.874472959614
40104,0.789589463499902,-179.838944863405,-179.521178696686
40105,0.998741456085769,-132.99342351652,-133.826385639608
40106,0.955557809281832,-112.088915840652,-113.651164190916
40107,0.999989972858949,-156.999807117764,-158.562055468028
40108,0.649978906762956,-408.007571589995,-399.435032684429
40109,0.74283447278631,-507.004242205348,-498.01026123715
40110,0.584634703560508,-541.66209301344,-532.555428537376
40111,0.92717066943318,-74.5111382111931,-75.3441003342809
40112,0.977037638435523,-5.08607758655216,-6.64832593681576
351,0.989662788763621,-11.2921394558799,-7.11404970498618
814,0.513795282231587,-130.803494247773,-130.014595938428
71,0.768517547761271,-90.186146826105,-91.0191089491928
445,1,-Inf,-Inf
3,1,-Inf,-Inf
2,1,-Inf,-Inf
450,0.992516841872451,-135.51409915469,-136.347061277778
140,0.990141520890611,-31.6757201423846,-32.5086822654724
79,0.95721608384359,-178.0774025555,-176.867062183524
