"ID","R2","AIC","BIC"
40050,0.3829163617593,110.442188830637,119.309670003441
40051,0.0306076392214825,80.3013178210049,88.2631988714775
40052,0.864717618161123,-1291.1931056465,-1284.44761992036
40053,0.892303812171062,-1306.99617478345,-1300.2506890573
40054,0.592643960978266,-1252.81114321223,-1246.06565748608
40055,0.550146204765165,-1316.0404607,-1309.29497497385
40056,0.798928185181394,-99.0968101843905,-100.268496447088
40057,0.984488335065811,-98.7391479273217,-99.3638695196375
40058,0.81596215162477,-55.1667626489232,-57.0078795655635
40059,0.890911560844809,-134.90309040764,-134.311416675632
40060,0.932749099727873,-75.5562229799664,-76.7279092426641
40061,0.530958933109725,-125.283317927381,-125.044993302342
40062,0.954641429567866,-135.926207463216,-135.687882838176
40063,0.462884897942156,-448.542672880261,-446.043032848092
40064,0.763371448857399,-188.334491178367,-185.834851146199
40065,0.512488798410565,-247.790893644276,-244.657326331106
40066,0.815613319843119,-126.383415643419,-124.0656494767
40067,0.504583597008725,-195.609481430911,-191.952853956306
40068,0.936650625083483,-52.6699233560665,-53.2946449483823
40069,0.937001991036829,-47.6637137873918,-48.2884353797076
40070,0.245592453851903,-26.0163380487224,-26.6410596410382
40071,0.0089850317682394,-22.3720116054792,-22.9967331977951
40072,0.84325495914748,-27.9050068390021,-28.529728431318
40073,0.522934881359257,-19.3818481948806,-20.0065697871965
40074,0.614461210624124,-26.090371601463,-26.7150931937788
40075,0.812613812551845,-38.9773513014495,-39.6020728937653
40076,0.722227559473081,-24.4375384252236,-25.0622600175394
40077,0.0187209748065103,-69.2953785510643,-69.9201001433801
40078,0.810778521242244,-68.7259407739702,-69.350662366286
40079,0.394145098084751,-56.5631379712637,-57.1878595635796
40080,0.138109384805345,-47.4714827580422,-48.096204350358
40081,0.919165368021592,-51.5980655690814,-52.2227871613972
40082,0.771603685000147,-39.2264964441345,-39.8512180364503
40083,0.992101512595101,-56.6440756104624,-57.2687972027783
40084,0.943895857770821,-43.424103932654,-44.0488255249698
40085,0.72477940461392,-38.368659749176,-38.9933813414918
40086,0.942536790826043,-42.7848432271915,-43.4095648195074
40087,0.991198266538136,-55.8680487482918,-56.4927703406077
40088,0.870811579054853,-79.7877060593195,-80.4124276516354
40089,0.836731565793249,-70.2781784761995,-70.9029000685153
40090,0.869040846562054,-70.9875875413965,-71.6123091337124
40091,0.51563714909872,-70.9424713630919,-71.5671929554078
40092,0.632293408333504,-70.428371643987,-71.0530932363028
40093,0.773851380757881,-73.6101083434236,-74.2348299357395
40094,0.915551013398339,-69.5118806241756,-70.1366022164914
40095,0.730332862865155,-66.6525456753629,-67.2772672676788
40096,0.961208058326495,-81.8290583422528,-82.4537799345686
40097,0.94641391605602,-85.4080245749833,-86.0327461672992
40098,0.0913867706171482,-477.938280650819,-474.404119159775
40099,0.485874394698644,-720.283391174376,-715.216752812034
40100,0.0539551655492559,-802.143728540942,-797.0770901786
40101,0.230325224549708,-1440.35486401352,-1433.52486565647
40102,0.834123317500745,21.8272037341921,29.6725652847159
40103,0.532580028844806,-164.204005799039,-163.965681173999
40104,0.78931707630162,-181.828595152017,-181.590270526978
40105,0.997978858460566,-132.151181269103,-132.775902861419
40106,0.88109210886819,-109.168116292388,-110.339802555085
40107,0.999952765366209,-151.250647774322,-152.42233403702
40108,0.63453540401213,-407.287484167275,-400.858079988101
40109,0.730800496171299,-505.802946043876,-499.057460317728
40110,0.571220171332791,-541.373558479665,-534.543560122617
40111,0.883691336190101,-73.7023654973454,-74.3270870896613
40112,0.917218740128312,-0.674351166727986,-1.84603742942569
351,0.982736479924777,-2.52238432110715,0.611182992063124
814,0.400623883062063,-130.920158352167,-130.328484620159
71,0.696156294897658,-90.554090600971,-91.1788121932868
445,0.996856449246807,-85.2928394213937,-87.1339563380341
3,0.95990432262452,-68.5266554649101,-70.3677723815505
2,0.999992475424977,-102.41680422182,-104.25792113846
450,0.937380970266244,-124.767613301762,-125.392334894078
140,0.988135024563167,-32.5641666734528,-33.1888882657686
79,0.956755949755865,-179.970428394675,-179.062673115693
713,0.427297515853844,-532.298014968406,-527.996053354951
708,0.877970173211271,-83.0521937790885,-84.2238800417862
920,0.759931800105004,-0.852024340232756,-1.47674593254859
721,0.783364909007835,-136.572567885636,-137.197289477952
687,0.787038614998082,-1128.66878795491,-1122.38575426824
691,0.720245394843647,-1067.23395531181,-1060.95092162514
6,0.554619812445317,-526.411495943026,-522.014288234627
695,0.97680332454545,-75.9516973393348,-77.1233836020325
40114,0.635379829536263,-80.8445741232972,-82.0162603859949
40115,0.492071011476305,-14.6838603415629,-15.3085819338787
40116,0.728418987935633,-9.25958453487607,-9.88430612719191
40117,0.936901156373986,-11.8564033718707,-12.4811249641865
40118,0.825542151031346,-23.9756878636981,-24.6004094560139
40119,0.970085567747186,-20.8101905292937,-21.4349121216096
40120,0.986239692533869,-21.0334772650799,-21.6581988573957
40121,0.940104974381975,-48.4739320673302,-49.098653659646
40122,0.270258877891756,-566.03543633384,-561.831844188854
40123,0.471659353116561,-49.7412591204888,-50.3659807128047
40124,0.897555298784749,-61.2802517106973,-61.9049733030132
40125,0.365673732188331,-435.6323730988,-432.49880578563
40126,0.448567739055325,-402.580061493669,-399.446494180499
40127,0.317644799732941,-303.543086470951,-301.225320304231
40128,0.882711923081709,-16.2742225485281,-16.4364921013621
40129,0.975878037796422,-7.5012036545343,-7.2628790294948
40130,0.958214590150124,-0.197703483976538,-1.36938974667424
